SYMBOL,C1,C2,C3,T1,T2,T3
Gpr55,7128.943457,7530.949556,7319.755791,2583.133393,2694.02553,2530.409333
Rbm14,2629.409496,2732.942188,2600.531944,11492.03824,12057.47924,10668.0309
Taf1,4831.154869,4839.256014,4621.802638,1844.906621,1828.481962,1766.672543
Cdc40,1553.000646,1520.934108,1463.07349,4450.49056,4749.479778,4611.56173
Tmem161b,448.5036872,451.1022109,477.4516967,1627.004264,1670.109508,1622.181799
Bcl3,7324.654157,7608.181063,7847.234596,2004.701682,1843.726369,1806.741404
Esyt1,29083.8785,30417.80453,29361.52401,8947.202832,8954.395452,8175.262014
Tnks2,5066.732564,5378.998931,5331.836503,14621.90845,15614.50761,15329.37516
Sf3b1,13672.56695,13942.04226,13718.83726,40853.39035,43387.27693,39441.11629
Chaserr,302.6267304,277.3313203,320.3490244,2543.514783,2818.521523,2464.842104
Prim1,1492.294087,1413.863155,1600.867454,162.4363023,146.5156922,161.4896551
Rnf4,4329.193167,4385.520911,4394.48648,11797.10153,12741.78375,11900.45195
Trim33,1363.632423,1465.64337,1492.914221,4814.981775,5066.224685,5030.463467
Fanca,1099.966619,1173.392327,1113.761403,62.06915618,44.88631032,57.06777286
Josd1,839.925087,910.1030987,908.3869597,2847.257462,2799.042558,2869.173346
Pde3b,3697.663733,4038.85676,4171.558666,23747.39503,27146.0548,24794.12599
Stk24,3194.795962,3291.115352,3468.54615,11155.28005,11999.04235,11329.77422
Nufip1,518.2709275,537.9876562,539.7661645,2120.916273,2200.276117,2021.656209
Tmf1,2360.307283,2223.038717,2361.806095,7449.619362,7921.163403,7376.313194
Papola,6398.652605,6734.060826,6630.785972,18283.98867,19178.31127,17834.28612
Sympk,4205.061843,4465.38531,4180.335352,1303.45228,1305.937557,1369.626549
Cad,8184.512741,8288.344903,7749.813386,2252.978307,2393.371942,2196.502151
4930503L19Rik,5932.933624,6012.648341,5820.697891,12643.61918,12948.43016,12330.28156
Tkt,7890.040623,7875.858445,8329.074635,3104.778429,3202.17244,3099.872853
Pnpla7,1259.434596,1256.767249,1188.36323,225.8260789,205.7994982,208.8437645
Mdc1,2172.751196,2450.345083,2236.299491,393.5448626,382.804005,395.8317862
Uap1l1,1984.289041,1950.973181,2015.127014,146.5888582,190.555091,156.6328234
Wdr43,2413.765299,2443.324037,2408.322529,6949.104251,7164.87142,6595.577493
Cdc45,1723.341441,1736.831275,1835.204959,191.4899499,209.1871443,167.5606948
Dedd2,856.234312,880.2636528,846.0724919,2355.986694,2455.196483,2399.274876
Tm9sf2,3549.068572,3635.14661,3697.617644,8243.312188,8550.418659,8161.905726
Scyl2,2582.293957,2682.917235,2618.085315,6445.9479,6845.585779,6589.506453
Pcnx,765.6275065,828.483438,694.235831,4388.421404,4325.177109,4334.722321
Plekhg2,2188.154353,2466.142437,2226.645137,169.0394041,199.8711176,162.703863
Ascc3,2304.131064,2444.201668,2338.109044,5603.39212,5642.971427,5765.059266
Tspan14,2583.200025,2618.85019,2595.265932,5508.307456,5732.744048,5511.289808
Smad7,864.3889245,810.9308228,800.4337268,2741.607835,2803.277116,2667.614829
Cul3,4032.002845,4043.244914,4192.622712,11485.43513,12393.70312,12358.20834
Gem,415.8852373,398.4443653,419.5255717,1983.571757,1927.570609,1797.027741
Casp7,1077.314917,1079.485835,1012.829518,95.08466478,114.3330546,114.1355457
Il13,87685.64209,86021.85663,92377.24896,13804.44446,12993.31647,11473.05076
Txnl4a,4032.002845,4174.889528,4313.740973,10652.1237,11188.54803,10848.94788
Abhd13,1103.590891,1142.67525,1057.590615,3651.515252,3874.620183,3654.765879
Tnrc6b,3606.150859,3869.474023,3478.200504,12630.41297,13298.20461,12841.4631
Nup210,12793.68094,12833.59461,11790.59944,2985.922598,2803.277116,2676.114285
Nrip1,5748.095741,6135.516647,5316.038469,25184.22996,26275.42976,26086.04324
Ipo9,3547.256435,3458.742827,3422.907384,1460.606101,1491.411179,1497.118382
Aqr,3657.796738,3700.091287,3555.435337,7283.221198,7359.661069,7178.397301
Ptpn6,1553.906714,1604.30903,1657.91591,382.9798998,398.8953237,377.6186672
Dcp1a,1433.399663,1537.609093,1410.413376,4722.538351,4782.509327,4564.207621
Rad54l2,2272.418682,2496.859514,2208.214097,10327.25109,11167.37524,10652.2462
Ube4a,3308.960537,3470.152027,3236.84165,921.7930002,961.24457,994.4362972
Ints6,2072.177642,2119.478287,2220.501457,392.2242422,440.393988,441.9716877
Arih1,3501.953033,3439.434951,3366.736597,9125.486578,9694.596117,9049.491725
Hdac4,1036.541855,1115.468697,969.8237589,6607.063582,7159.789951,6330.880163
Cyp11a1,54986.55206,56341.26194,58214.00025,19995.51263,20961.90692,19416.39906
Tnfrsf8,18213.78004,18756.72461,16895.11978,3586.804855,3452.011337,3156.940626
Lilrb4b,22718.75041,23545.07804,23461.83595,6888.355715,6896.40047,6234.957737
Ccnf,1887.339759,1873.741674,1981.775609,459.5758798,474.2704486,431.0438163
Desi1,1637.264975,1691.194476,1743.04976,389.5830015,416.6804656,420.1159449
Anxa6,17826.88898,17931.7517,17817.54944,4107.12927,4677.492299,4189.017369
Rbm33,3237.381161,3286.727198,2921.758637,13272.23446,13596.31747,12766.18221
Susd6,3818.170784,4127.497467,3650.223541,14751.32924,15209.6839,14565.63837
Vgll4,897.0073745,990.8451287,896.0995999,3856.211405,4016.054406,4167.161626
Dusp1,4691.620389,4954.225643,5083.4563,925.7548613,998.5086766,1063.646149
Vps37a,929.6258245,899.5715296,970.7014275,2647.84379,2698.260088,2644.544878
Ppm1a,807.306637,806.542669,796.045384,3338.52823,3402.890469,3051.304536
Rnf115,1045.602536,1225.172542,1097.963369,5596.789019,5791.180942,5676.422087
Ptpn2,2803.374562,2973.413017,3021.812852,10414.41203,10942.94369,9984.431834
Serinc1,6798.228617,7073.70393,7235.49961,28635.01092,32229.21772,29035.3543
Gatad2b,1095.436279,1186.556788,1088.309015,4775.363165,5110.264084,4641.916928
Rab10,5228.012678,5501.867238,5559.15266,16069.30835,16835.75401,15581.93041
Fem1c,1253.998188,1278.708018,1151.501151,4713.294008,4945.96325,4639.488512
Birc2,3013.582351,3196.33123,3221.043616,7536.780304,7538.359398,7426.095719
Fnip1,1918.146073,2223.916347,2014.249345,14849.05515,16199.72347,14025.31584
Rlf,1246.749644,1381.390817,1358.630931,6917.409363,7536.665575,6673.2868
Glg1,3457.555698,3555.282211,3318.464826,9318.297149,9853.815481,9844.797922
Vezf1,1215.94333,1269.05408,1207.671939,3994.876541,4020.288964,3734.903602
Ankrd27,2266.982274,2361.704377,2224.8898,725.020569,720.7216996,745.5236709
Arhgap5,793.7156162,831.993961,840.8064806,2519.743617,2528.030873,2406.560123
Skp1,1480.515202,1481.440724,1587.702425,4799.134331,5056.061747,5151.88426
Fhip2a,1205.070513,1319.079033,1215.570956,5588.865297,6132.486283,5562.286542
Dock8,10165.17751,10516.6494,9529.725226,3255.329148,3298.720352,3271.076172
Cntrob,1208.694785,1235.704111,1191.873905,187.5280889,159.2193649,151.7759916
Peg10,15299.86518,15541.08551,14097.99008,48193.39822,50961.20661,49505.68585
Arl14ep,1392.626601,1491.972293,1421.823067,6546.315046,7322.396962,6503.29769
Pik3cg,4398.054339,4398.685372,4412.039852,1759.066298,1731.087137,1860.166554
Ccnt2,2161.878379,2180.91244,2009.861003,9886.163897,10843.85504,9583.743216
Fbxl5,1157.954974,1243.602788,1223.469973,4997.227382,5447.334867,4890.829555
Tbc1d15,2044.9956,2101.048041,2166.963675,7180.212811,7923.704138,7331.3875
Gnai3,6060.68922,6209.237631,6156.844949,11600.3291,11955.84986,11487.62126
Pbk,1064.629965,1143.552881,1109.37306,183.5662278,198.1772946,200.344309
Ncaph,2914.820933,2873.36311,2857.688832,588.9966735,590.2973262,505.1105002
Map2k4,2257.921593,2397.687238,2398.668175,6276.908496,6441.608986,6113.536943
Washc5,3312.584809,3094.526062,3228.064964,1034.045729,1024.762934,972.5805544
Map4k1,5205.360976,5303.522686,5377.475268,503.1563511,644.4996632,553.6788175
Insig1,2673.80683,2629.381759,2813.805404,752.7535962,763.9141869,809.8766914
Helz2,5199.0185,5384.264716,4600.738592,719.7380876,636.030548,665.3859473
Phf3,4040.157457,4103.801436,3825.757253,14908.48307,16590.14967,15192.16966
Apobr,3995.760123,4142.41719,4061.850096,594.2791549,630.949079,511.1815398
Brd8,2884.920687,2951.472248,2812.927735,7783.736309,8270.090948,7706.577751
Arrdc3,472.0614567,490.5955952,540.643833,2089.221385,2099.493647,2081.152397
Kif15,2345.810194,2328.354408,2289.837273,754.0742165,740.2006644,684.8132743
Eif4a2,7179.683268,7366.832604,7697.153272,19938.72596,21342.17019,20551.68348
Samd8,458.4704358,389.6680577,408.993549,2522.384857,2731.289637,2531.623541
Rab11fip1,1833.881743,1658.722137,1571.904391,8441.40524,8962.017656,8415.675184
Rbm12,1492.294087,1463.888109,1421.823067,3730.752472,3801.785793,3608.625977
Jmjd1c,4584.704358,4776.066599,4105.733524,21915.69461,22073.05483,20897.73274
Emd,1787.672273,1598.165615,1755.33712,320.9107436,314.2041722,309.6230229
Zfp943,389.6092637,349.2970427,322.9820301,2624.072624,2950.63972,2810.891365
Marveld1,1380.847716,1434.926294,1484.137535,357.8881133,350.6213674,343.6208451
Ints3,2752.634751,2985.699847,2839.257792,854.4413627,815.5757893,806.2340676
Rmnd5a,2593.166774,2612.706774,2778.698661,9533.558265,10565.22115,9801.086436
Kcnab2,10845.63462,11027.43051,10566.2518,2054.885256,2012.261761,1733.888928
Naa30,918.7530078,869.7320837,838.1734749,3368.902498,3689.993473,3461.706817
Rpa1,6687.688314,6657.70695,6631.66364,3194.580613,3351.228866,3354.856519
Sytl2,7383.54858,7734.559893,7373.293573,2798.394509,2666.924362,2582.620274
Ube3a,1415.278302,1472.664416,1313.869834,5536.040483,6019.847051,5721.347781
Zfp652,993.0505883,1031.216144,1026.872215,3883.944432,4347.196808,3963.174694
Nlrc5,11600.38931,12655.43557,11054.23551,1534.56084,1499.880294,1287.060409
Polq,1417.090438,1243.602788,1241.901013,134.7032751,123.6490812,131.1344568
Tle3,10255.78431,11288.08684,10353.856,36659.10013,37742.61168,35264.241
Zfp800,1523.100401,1580.613,1571.026723,4259.00061,4305.698144,4027.527714
Acvr2a,1346.41713,1491.094662,1489.403546,6514.620158,7194.513323,6590.720661
Xrn2,3800.955491,3628.125564,3867.007676,11192.25742,11942.29928,11038.36432
Psd4,10813.92224,11134.50146,10860.27076,6412.932391,6326.42902,6324.809124
Srfbp1,429.4762581,449.3469494,461.6536626,2208.077215,2210.439055,1992.515218
Stap1,965.8685467,914.4912525,942.6160336,166.3981634,174.4637722,180.916982
Hspa8,47381.92287,48820.84395,47689.87655,27225.90902,27888.7962,26939.63141
Mcm2,7306.532796,7296.622143,7037.146515,1381.36888,1485.482798,1246.991547
Nmur1,14558.70151,15107.53591,14895.7908,6743.087477,6862.524009,6459.586204
Zmym2,1684.380514,1742.97469,1635.974196,4774.042544,5142.446721,4981.89515
Ppp4r3a,3226.508344,3457.865197,3402.721008,11076.04283,12248.88125,11593.25735
Mafk,1155.23677,1238.337003,1220.836967,4140.144779,4453.060748,4093.094943
Zfp36l2,5593.158104,5523.808007,5588.993391,18600.93755,19336.68372,17211.39745
Maml1,1730.589985,1857.94432,1613.154813,7180.212811,7440.117663,7609.441117
Gpbp1l1,1663.540949,1614.840599,1548.20734,5970.524576,6170.597301,5568.357581
Arhgdib,15800.92081,15500.71449,16270.21977,4503.315374,4683.42068,4152.591131
Ythdc1,2794.313882,2787.355296,3145.564119,14553.23619,16064.21762,14672.48866
Ldlr,2161.878379,2152.828256,2112.548224,396.1861033,390.4262086,458.9705987
Emilin2,3454.837494,3557.915103,3419.39671,1386.651361,1388.087974,1313.772984
Wipi2,1152.518566,1125.122635,1216.448624,3619.820363,3527.386462,3409.495876
Rrm1,8982.758698,9264.270309,9148.817071,3388.711803,3630.709666,3351.213895
Gzmb,217379.3174,216071.8156,225648.5868,71880.04471,74789.0621,67395.82554
Trim30a,852.6100398,882.8965451,929.4510052,126.779553,127.8836388,121.4207933
Clcn3,2257.015525,2495.104252,2289.837273,8313.305067,8740.126839,8163.119934
Bub1,2159.160175,2213.384778,2165.208338,805.57841,795.2499129,840.2318897
A330023F24Rik,28.99417776,37.7381227,24.57471968,1108.000469,1156.034218,1005.364169
Fem1b,1145.270022,1216.396234,1109.37306,4808.378673,4984.92118,4491.355145
Tsc22d2,1263.058869,1298.893526,1176.953539,4455.773041,4342.962251,4163.519003
Arf4,4146.16742,4131.00799,4472.598982,12975.09488,13322.76505,12486.91438
Trpv2,6071.562037,5804.64985,5920.752106,2950.265849,2961.649569,2966.309981
Ap2a2,1992.443653,2058.921764,1932.626169,4676.316639,4649.544219,4799.76396
Tbl1xr1,3590.747702,3606.184795,3407.987019,14085.73659,15339.26137,13501.99222
Mxi1,301.7206623,332.6220583,319.4713559,2268.825751,2700.800823,2418.702203
Rab4a,882.5102856,827.6058072,871.5248802,4103.167409,4394.623853,3825.969197
Pum1,2726.358778,2957.615663,2651.43672,9422.626156,9667.494948,9183.054598
Alg10b,1408.029758,1281.34091,1435.865764,5373.604181,5747.141543,5386.226391
Mtmr2,1374.505239,1278.708018,1319.135846,4512.559716,4865.506656,4459.785738
Rlim,2189.060421,2328.354408,2073.053139,7890.706557,8434.391782,8031.985478
Wdr90,814.5551815,829.3610687,780.2473499,80.557841,90.61953215,74.06668392
Gripap1,1485.95161,1506.892016,1537.675317,472.7820832,483.5864753,496.6110446
Nfil3,2319.534221,2433.670099,2538.217476,8277.648317,8721.494785,8011.343943
Myo18a,3147.680423,3218.271999,3058.674932,809.540271,794.4030014,710.3116409
Tcf19,1806.699702,1811.42989,1836.082628,179.6043668,159.2193649,128.7060409
Osbpl9,1441.554276,1535.853831,1463.07349,4108.449891,4397.164588,4310.438163
Tut4,1355.47781,1284.851433,1370.040622,5934.867827,6873.533859,6414.660511
Limd1,1940.797774,2075.596749,1955.445552,5786.958348,5890.269589,5516.14664
Snx30,798.2459565,791.622946,826.7637836,2218.642178,2271.416684,2157.647497
Golim4,1985.195109,1968.525796,2003.717323,805.57841,788.4746208,779.5214931
Prpf18,1774.081252,1805.286474,1810.630239,5211.167878,5598.085117,5116.67223
Selenot,6666.848749,6852.540978,6822.995386,18191.54524,19702.54949,18118.41078
Tinf2,1291.146978,1301.526418,1322.64652,250.9178654,226.9722861,203.9869328
Txnip,2086.674731,2159.849302,2117.814236,6337.657032,6985.326179,6911.271555
Ankrd13c,1440.648208,1395.432909,1425.333742,4173.160288,4365.828862,3994.7441
Csnk1d,4262.144131,4431.15771,4439.247577,11933.12543,13022.95837,12216.14602
Tfdp1,4139.824943,4189.809251,4115.387878,1196.482032,1318.641229,1181.424319
Cacul1,1930.831025,1967.648165,1938.769849,5690.553063,6316.266082,6039.470259
Zwilch,882.5102856,925.9004524,898.7326055,99.04652581,112.6392315,126.277625
Dna2,856.234312,952.2293752,913.6529711,118.855831,121.1083467,121.4207933
Senp6,7674.396426,7983.807029,7999.948925,27533.61356,30081.45011,26683.43354
Gpr171,1816.66645,1968.525796,1922.094147,522.9656563,502.2185286,488.1115891
Yy1,2773.474316,2965.51434,2896.306248,9629.96355,10355.1871,9363.97158
Elk4,1027.481174,1090.895035,924.1849938,5314.176265,5573.524683,5165.240547
Cdk13,3068.852502,3126.120769,3034.100212,9394.893129,9774.205799,8810.292763
Ankrd11,10897.2805,11340.74469,10025.60796,41544.07479,44572.95305,41659.47419
Tmed10,3020.830895,2952.349879,3013.913835,6758.934922,7239.399633,6950.126209
Uck1,803.6823648,729.311162,715.2998765,3386.070562,3338.525194,3115.657556
Pofut1,1388.09626,1405.964478,1362.141605,279.971513,278.6338886,237.9847549
Raf1,2903.948116,3098.036585,2968.27507,8535.169284,8886.642531,8211.688252
Hsph1,3057.073618,3204.229907,3114.84572,8680.437522,9271.98727,8526.168106
Arpc1b,10587.40522,10234.92993,10948.03762,3252.687908,3368.167097,3041.590872
Rdx,4660.814075,4707.6114,4557.732833,10378.75528,11080.14336,10541.75328
Eif4g2,50237.84938,52114.59219,52065.93199,104505.9703,110666.7746,107476.8294
Atf6b,2199.933238,2229.182132,2279.305251,631.2565245,647.8873093,575.5345603
Tbc1d20,1668.977357,1697.337891,1549.085009,5386.810384,5360.949892,5071.746537
Ikzf5,1216.849398,1217.273865,1137.458454,3143.076419,3140.347899,3059.803991
Ugcg,2834.180876,2594.276528,2815.560741,11584.48166,12986.54118,11724.3918
Taf1d,1275.743821,1259.400141,1292.805789,2712.554187,2768.553744,2775.679335
Ndst3,906.068055,1000.499067,939.9830279,81.87846134,74.52821335,60.71039666
Rsf1,1898.212575,1869.35352,1888.742741,6233.328025,6932.817665,6267.741351
Brd4,5109.317762,5270.172717,4803.480029,17753.09929,18824.30225,17136.11656
Ehbp1l1,11554.17984,11790.09164,12060.92135,3985.632199,3984.71868,3625.624888
Mrpl9,901.5377148,899.5715296,939.9830279,2613.507661,2709.269938,2824.247652
Acap1,7214.113854,7939.04786,7813.005522,1667.943495,1628.610844,1460.692144
Hycc2,552.7015136,551.1521176,503.7817535,1802.64677,1872.521361,1823.740316
Heca,832.6765426,897.8162681,821.4977723,2848.578082,3054.809836,2916.527455
Ddx11,1578.370552,1638.53663,1509.589923,384.3005202,351.4682789,355.7629244
Strap,3322.551558,3434.169166,3628.281827,10170.09727,10778.64286,10154.42094
Abca7,8923.864274,9585.483167,9017.166787,1769.631261,2005.486468,1726.603681
Abl2,1167.921723,1270.809341,1098.841037,5090.991427,5475.282947,5389.869015
Gm9892,1670.789493,1739.464167,1750.071109,4313.146044,4558.077776,4308.009747
Chaf1b,1171.545995,1077.730574,1221.714636,106.9702479,121.9552582,100.7792584
Zfp512b,1652.668132,1722.789183,1651.77223,476.7439443,475.1173601,433.4722321
Zc3h12c,665.0539524,635.4046706,610.8573178,2980.640117,3000.607499,2683.399532
Sipa1l1,10912.68365,11607.54444,10144.97089,38942.45271,39472.85191,38283.97613
Dnaja2,4853.806571,4963.879582,5167.712482,14945.46044,16396.20694,15217.66803
Pten,2592.260705,2417.872745,2502.233065,6016.746288,6313.725347,6193.674667
Zdhhc2,1209.600853,1312.057987,1295.438795,261.4828281,270.1647734,246.4842104
Dipk1c,1382.659852,1418.251309,1468.339501,388.2623812,401.4360583,375.1902513
Eaf1,6857.12304,7350.15762,7009.93879,22527.14183,23626.29054,21393.12957
E2f2,3016.300555,2856.688126,3095.537011,727.6618096,699.5489117,637.4591649
Mapk1,5974.612755,6383.886152,6330.623324,15064.31627,15585.71262,14829.12149
Ppp2r1a,6575.335875,6896.422517,6662.38204,14821.32212,15772.03315,15397.3708
Edem2,2784.347133,2725.921142,2910.348945,940.2816851,885.8694451,941.0111482
Fam117b,547.2651052,522.1903025,491.4943937,2259.581409,2445.880456,2224.428933
Tbc1d14,957.7139342,1021.562205,994.3984786,2617.469522,2698.260088,2578.97765
Cd53,16661.68546,16901.41319,17517.38679,40738.49638,43495.68161,40835.027
Gpr68,918.7530078,896.0610065,932.9616794,2526.346718,2651.679955,2729.539434
Esco2,1275.743821,1306.792202,1334.056211,368.453076,340.4584292,336.3355975
Uvrag,1779.51766,1693.827368,1659.671247,4049.021975,4043.155574,3971.674149
Vav1,7545.734762,8007.503059,7941.145132,3524.735699,3587.517179,3509.060927
Asf1b,2816.965583,2875.118372,2802.395712,388.2623812,454.7914838,364.2623799
Smad4,1405.311553,1443.702601,1586.824757,6185.785692,6469.557066,5920.477882
Fam13b,1685.286582,1645.557676,1604.378128,4253.718129,4398.011499,4107.665438
Rad54l,1319.235088,1513.035431,1448.153124,178.2837465,199.0242061,200.344309
Chd7,3890.656228,3932.663438,3620.38281,10578.16896,10765.93918,10221.20238
Vbp1,1482.327338,1537.609093,1628.952848,5174.190509,5329.614166,4930.898416
Tomm70a,2676.525035,2868.974956,2833.114112,6780.064847,6751.578601,6540.938136
Dck,1737.83853,1749.995737,1757.970126,594.2791549,607.2355565,557.3214413
